Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
85,0|1|2|3|4|5|6|,498|397|213|99|69|49|39|,49.90273403777363|134.45931881561046|181.3429854668016|218.25988232814927|247.32879632779213|270.21809182552283|302.98490368125266|,9.503597979631374|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|14.738558889763768|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,497|1|397|312|118|36|3|,49.836614381890485|82.76420301170378|134.45931881561046|193.05700081703688|256.83367327176495|300.5180838502413|332.5867416533895|,9.398028561404551|0.0|2.842170943040401e-14|17.18216927199052|11.279062519557838|12.428136882690133|4.596986745702775|,0|498|397|312|118|36|3|,0|0|0|0|0|0|0|,0|26|37|50|19|4|0|,0|472|360|262|99|32|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|448|494|136|61|3|,0|0|0|0|0|0|0|,468|2|448|494|136|61|3|,53|0|47|117|29|6|1|,413|4|401|377|107|55|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
86,0|1|2|3|4|5|6|,386|350|215|118|58|38|55|,50.496537095676224|134.4593188156105|181.34298546680157|218.25988232814922|247.3287963277922|270.2180918255229|299.13447567769214|,10.498925112984535|0.0|8.526512829121202e-14|1.4210854715202004e-13|0.0|1.1368683772161603e-13|12.99407521150862|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,382|4|350|333|96|53|2|,50.209942650127296|77.86630664559897|134.4593188156105|194.4246486188707|256.38914246231053|297.64403186656165|338.6312366726502|,10.170285624759128|1.408463168065467|0.0|17.65798682000949|11.193527947319826|10.657024632553485|3.8393095717053427|,0|386|350|333|96|53|2|,0|0|0|0|0|0|0|,0|11|9|36|18|17|1|,0|375|341|297|78|36|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|350|483|147|59|1|,0|0|0|0|0|0|0|,464|0|350|483|147|59|1|,19|0|26|97|13|16|0|,445|0|324|386|134|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
87,0|1|2|3|4|5|6|,417|290|221|125|82|36|39|,50.41119352149158|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779213|270.21809182552283|301.6893973423668|,9.504418789890725|0.0|8.526512829121202e-14|1.4210854715202004e-13|5.684341886080802e-14|5.684341886080802e-14|12.976974509785679|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,417|0|290|346|118|38|1|,50.41119352149158|nan|134.4593188156105|194.6800146797162|254.3119712254048|300.54611512388163|345.1341216448052|,9.504418789890725|nan|0.0|17.73373575036618|10.539223030809419|11.038877683204628|0.0|,0|417|290|346|118|38|1|,0|0|0|0|0|0|0|,0|33|2|38|6|6|0|,0|384|288|308|112|32|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|361|445|176|59|2|,0|0|0|0|0|0|0|,420|3|361|445|176|59|2|,0|0|7|83|23|8|1|,418|5|354|362|153|51|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
88,0|1|2|3|4|5|6|,411|316|199|133|82|51|46|,50.37511824936455|134.4593188156105|181.3429854668016|218.25988232814936|247.32879632779213|270.21809182552283|299.10277956988665|,9.785829906941755|0.0|1.1368683772161603e-13|0.0|5.684341886080802e-14|5.684341886080802e-14|12.656095054414243|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,406|5|316|332|133|45|1|,50.01603925978995|79.53233220282183|134.4593188156105|196.13198330583543|256.105894601358|298.43092620138464|329.3361811524784|,9.281642472044751|3.971434702928565|0.0|18.09003733615169|11.129426844740799|11.95710774138979|0.0|,0|411|316|332|133|45|1|,0|0|0|0|0|0|0|,0|29|12|58|28|13|1|,0|382|304|274|105|32|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|373|425|155|65|1|,0|0|0|0|0|0|0|,625|1|373|425|155|65|1|,13|0|26|70|34|11|0|,606|7|347|355|121|54|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
89,0|1|2|3|4|5|6|,552|314|200|106|68|40|53|,49.89801869347103|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255228|298.11416260606757|,9.891092091769712|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|0.0|12.434833436545047|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,545|7|314|306|108|52|1|,49.55524032466771|76.58576312173025|134.4593188156105|194.13119156909846|255.80631317880344|297.5137391724828|329.3361811524784|,9.4760310959897|1.5190707988267815|0.0|17.565952021035795|11.053329649051808|11.768249742276959|0.0|,0|552|314|306|108|52|1|,0|0|0|0|0|0|0|,0|25|12|29|12|6|0|,0|527|302|277|96|46|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|481|446|141|73|5|,0|0|0|0|0|0|0|,709|9|481|446|141|73|5|,0|0|37|88|18|22|2|,713|5|444|358|123|51|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
90,0|1|2|3|4|5|6|,673|411|199|123|67|43|47|,50.801789423550844|134.4593188156105|181.3429854668016|218.25988232814925|247.3287963277922|270.21809182552283|301.41822538492596|,10.272052550819561|0.0|1.1368683772161603e-13|1.1368683772161603e-13|0.0|5.684341886080802e-14|13.442714404689408|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,668|5|411|322|110|44|3|,50.57742129115778|80.77737191126229|134.4593188156105|195.44478147284434|256.2764300223595|299.3907341746731|331.1547631353005|,9.969802230749082|4.199173660618067|0.0|17.93694227338665|11.168924877007917|11.321448505099786|2.571863304394423|,0|673|411|322|110|44|3|,0|0|0|0|0|0|0|,0|0|22|35|17|6|0|,0|673|389|287|93|38|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|635|518|160|65|5|,0|0|0|0|0|0|0|,704|3|635|518|160|65|5|,0|0|100|139|28|17|0|,702|5|535|379|132|48|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
91,0|1|2|3|4|5|6|,682|484|237|109|79|41|45|,50.18334039472671|134.4593188156105|181.34298546680157|218.25988232814922|247.32879632779205|270.21809182552283|301.4141566295133|,9.940284970007331|0.0|8.526512829121202e-14|1.4210854715202004e-13|1.4210854715202004e-13|5.684341886080802e-14|14.770819582781174|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,677|5|484|346|120|41|4|,49.959206539234856|80.53106442832325|134.4593188156105|192.9728749404631|255.1493056228501|298.31914381138995|333.1380380152783|,9.618969067108367|4.687350392424887|0.0|17.148909616604083|10.85567052573181|11.404496470127889|4.094019832758606|,0|682|484|346|120|41|4|,0|0|0|0|0|0|0|,0|22|44|37|9|10|0|,0|660|440|309|111|31|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|643|595|154|59|4|,0|0|0|0|0|0|0|,580|4|643|595|154|59|4|,0|0|103|184|11|13|1|,581|3|540|411|143|46|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
92,0|1|2|3|4|5|6|,547|486|262|114|68|59|43|,50.13853687844473|134.4593188156105|181.3429854668015|218.25988232814927|247.32879632779216|270.21809182552283|300.0602109436873|,10.078945124748033|0.0|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|13.913548206600472|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,544|3|486|376|127|41|2|,49.981032931471795|78.69925259620634|134.4593188156105|192.5358744088059|257.9624060472102|298.26120197127796|336.93989487807823|,9.879599389538434|1.6835159896387393|0.0|16.968381295352053|11.415874009921357|11.542170769588912|2.1479677771334593|,0|547|486|376|127|41|2|,0|0|0|0|0|0|0|,0|11|24|56|15|6|1|,0|536|462|320|112|35|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|512|629|148|76|2|,0|0|0|0|0|0|0|,582|3|512|629|148|76|2|,7|0|71|159|18|17|0|,578|1|441|470|130|59|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
93,0|1|2|3|4|5|6|,550|391|275|148|78|43|52|,49.469830439000724|134.4593188156105|181.34298546680148|218.25988232814936|247.32879632779208|270.21809182552283|296.9411284123981|,10.225075300743642|0.0|0.0|0.0|1.1368683772161603e-13|5.684341886080802e-14|13.320020231466454|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,549|1|391|423|121|50|2|,49.40459604986318|85.28351007551792|134.4593188156105|194.25953566888066|255.46300877739887|295.3826390009574|335.9033636984169|,10.119390642144786|0.0|0.0|17.606864641149123|10.9554087201268|10.938172638826794|6.56718254593855|,0|550|391|423|121|50|2|,0|0|0|0|0|0|0|,0|0|3|12|11|7|0|,0|550|388|411|110|43|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|532|602|191|73|4|,0|0|0|0|0|0|0|,572|1|532|602|191|73|4|,0|0|28|150|24|16|0|,571|2|504|452|167|57|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
94,0|1|2|3|4|5|6|,535|462|249|156|91|51|55|,49.95920833196143|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779213|270.21809182552283|298.51609000320366|,9.871783661576938|0.0|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|11.99515810499688|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,533|2|462|405|142|52|3|,49.85617216516157|77.41834678412235|134.4593188156105|195.56282722080215|255.54959964035737|296.73800782151477|329.3361811524784|,9.745404719140264|1.1511803242965257|0.0|17.96520336395639|10.98120162578506|9.70683142464083|0.0|,0|535|462|405|142|52|3|,0|0|0|0|0|0|0|,0|0|12|50|14|3|1|,0|535|450|355|128|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|518|610|196|82|3|,0|0|0|0|0|0|0|,643|4|518|610|196|82|3|,0|0|55|151|29|15|0|,639|8|463|459|167|67|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
95,0|1|2|3|4|5|6|,598|413|265|147|93|58|66|,50.415085777951795|134.45931881561046|181.3429854668015|218.25988232814936|247.3287963277921|270.21809182552283|300.10507095637894|,10.364316314501135|2.842170943040401e-14|2.842170943040401e-14|0.0|8.526512829121202e-14|5.684341886080802e-14|13.039680435932349|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,590|8|413|412|151|63|3|,50.04756563709762|77.5196961659473|134.45931881561046|194.5147909003407|256.12071115473503|298.5399150439149|332.97334511812267|,9.93437588575701|2.535893271472869|2.842170943040401e-14|17.68518375049282|11.13296771487982|11.132000094755634|2.571863304394423|,0|598|413|412|151|63|3|,0|0|0|0|0|0|0|,0|16|18|42|18|16|0|,0|582|395|370|133|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|563|583|190|87|6|,0|0|0|0|0|0|0|,868|10|563|583|190|87|6|,0|0|32|110|42|31|0|,870|8|531|473|148|56|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
96,0|1|2|3|4|5|6|,833|477|259|163|81|51|56|,49.76721888372989|134.45931881561046|181.3429854668015|218.25988232814933|247.32879632779216|270.21809182552283|300.29536199370517|,10.213684603890849|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|14.782519412122438|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,825|8|477|422|132|51|5|,49.483843692859004|78.99028544228932|134.45931881561046|195.60235558149273|256.17238777009715|296.9588285672777|334.328002943265|,9.84340048572658|2.8180598427999826|2.842170943040401e-14|17.974483574336514|11.14515447114621|10.648629199038432|4.367249114965852|,0|833|477|422|132|51|5|,0|0|0|0|0|0|0|,0|38|31|81|27|13|2|,0|795|446|341|105|38|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|764|593|176|73|4|,0|0|0|0|0|0|0|,765|8|764|593|176|73|4|,0|0|164|194|39|15|3|,767|6|600|399|137|58|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
97,0|1|2|3|4|5|6|,736|535|226|120|81|44|51|,50.88998018840089|134.45931881561052|181.34298546680154|218.25988232814927|247.32879632779216|270.21809182552283|299.9064271894379|,9.924555807636258|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|13.31886336832441|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,730|6|535|346|125|50|1|,50.65386825396644|79.61693221125803|134.45931881561052|194.1465335111996|255.38582834299325|299.1227984801224|339.0878626552117|,9.60176611881402|5.773086721281592|2.842170943040401e-14|17.570896963136136|10.931789502942266|12.232015050486995|0.0|,0|736|535|346|125|50|1|,0|0|0|0|0|0|0|,0|52|18|45|13|22|0|,0|684|517|301|112|28|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|654|644|159|58|3|,0|0|0|0|0|0|0|,660|2|654|644|159|58|3|,8|0|63|232|27|9|0|,652|2|591|412|132|49|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
98,0|1|2|3|4|5|6|,619|527|279|97|62|56|48|,50.10681369600055|134.45931881561052|181.3429854668015|218.2598823281493|247.32879632779222|270.2180918255228|298.69558827241946|,10.12857959259291|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|0.0|13.097256238227704|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,617|2|527|376|118|46|2|,50.011817391975974|79.41317348758133|134.45931881561052|190.8667593911386|258.19151283518966|297.3633885819821|329.3361811524784|,10.006131381116802|1.2391985770004794|2.842170943040401e-14|16.151963036537182|11.429843311516182|11.67913334873619|0.0|,0|619|527|376|118|46|2|,0|0|0|0|0|0|0|,0|50|41|65|13|12|1|,0|569|486|311|105|34|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|544|645|126|79|3|,0|0|0|0|0|0|0|,643|5|544|645|126|79|3|,0|0|94|189|6|22|1|,641|7|450|456|120|57|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
99,0|1|2|3|4|5|6|,615|413|280|122|64|43|49|,49.8657049612918|134.45931881561046|181.34298546680154|218.25988232814925|247.32879632779216|270.21809182552283|297.33014351510457|,10.226767831848385|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|12.921465029712001|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,608|7|413|402|107|47|2|,49.56002480382484|76.41621006699332|134.45931881561046|192.54662083268317|256.52729825678665|295.8521047656744|332.0640541267116|,9.877768115484665|0.9862409913965814|2.842170943040401e-14|16.97297869741104|11.222067146986982|10.964935273460844|2.7278729742332075|,0|615|413|402|107|47|2|,0|0|0|0|0|0|0|,0|21|11|44|15|6|1|,0|594|402|358|92|41|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|571|595|150|65|5|,0|0|0|0|0|0|0|,760|4|571|595|150|65|5|,0|0|13|79|11|11|0|,758|6|558|516|139|54|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
100,0|1|2|3|4|5|6|,718|501|284|172|88|40|52|,49.9089254848255|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779216|270.2180918255228|301.43410158468777|,9.726251850755183|0.0|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|0.0|13.634341117525361|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,712|6|501|456|128|48|4|,49.67403701305576|77.78235746816839|134.4593188156105|195.267779896959|254.48170117083296|298.90576825606496|331.77410152816174|,9.421532227332344|1.8734128553669323|0.0|17.8930237766413|10.609472415059695|10.807338376174235|4.222601955490938|,0|718|501|456|128|48|4|,0|0|0|0|0|0|0|,0|27|32|96|30|14|2|,0|691|469|360|98|34|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|658|636|178|52|2|,0|0|0|0|0|0|0|,726|3|658|636|178|52|2|,18|0|111|169|40|14|0|,707|3|547|467|138|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
101,0|1|2|3|4|5|6|,650|479|272|142|78|44|36|,49.7713620222559|134.4593188156105|181.3429854668015|218.25988232814933|247.32879632779208|270.21809182552283|305.86758544827984|,9.481855789297109|0.0|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|14.79327673657395|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,647|3|479|414|122|34|2|,49.64345684180884|77.35624593867186|134.4593188156105|194.0053027477469|255.583952081072|304.1661535863584|334.7919271009448|,9.31520264826455|1.0229907849658326|0.0|17.524816180576497|10.991228452984863|13.401730183240492|0.0|,0|650|479|414|122|34|2|,0|0|0|0|0|0|0|,0|56|25|62|29|5|1|,0|594|454|352|93|29|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|550|616|168|51|7|,0|0|0|0|0|0|0|,651|2|550|616|168|51|7|,18|0|69|194|31|7|0|,629|6|481|422|137|44|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
102,0|1|2|3|4|5|6|,565|438|251|127|86|36|49|,49.91453886353647|134.4593188156105|181.34298546680154|218.2598823281492|247.32879632779208|270.21809182552283|302.88254424217706|,10.204298336524378|0.0|5.684341886080802e-14|1.7053025658242404e-13|1.1368683772161603e-13|5.684341886080802e-14|16.538997270257962|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,560|5|438|378|122|42|7|,49.676046638304136|76.62566808955803|134.4593188156105|193.7462815022279|254.08301467138472|298.24142186420465|330.7292785100117|,9.930507995533338|1.3026965899874854|0.0|17.43701373338271|10.43934069229283|12.89989652740484|3.41237768797625|,0|565|438|378|122|42|7|,0|0|0|0|0|0|0|,0|35|24|49|11|7|2|,0|530|414|329|111|35|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|493|576|180|56|10|,0|0|0|0|0|0|0|,723|6|493|576|180|56|10|,26|0|54|168|41|11|2|,696|7|439|408|139|45|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
103,0|1|2|3|4|5|6|,674|391|243|128|69|58|51|,50.12552095404735|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779213|270.21809182552283|301.98458771297277|,10.33383082135508|0.0|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|15.181559917729968|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,667|7|391|371|127|44|7|,49.81033569461198|80.15817353167657|134.4593188156105|194.07981241626922|257.7821753739998|297.2612151692923|331.6743579875355|,9.90577150633349|4.570954578546169|0.0|17.549283919683127|11.401637972446716|10.17060571880239|2.6998940502662525|,0|674|391|371|127|44|7|,0|0|0|0|0|0|0|,0|45|7|48|21|10|2|,0|629|384|323|106|34|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|609|544|150|72|7|,0|0|0|0|0|0|0|,773|2|609|544|150|72|7|,37|0|52|146|20|18|3|,737|2|557|398|130|54|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
104,0|1|2|3|4|5|6|,702|476|230|136|78|42|50|,50.51418599639935|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779208|270.21809182552283|299.50074830696667|,9.45866905684154|0.0|8.526512829121202e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|15.059539782497952|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,700|2|476|366|120|46|4|,50.43573977085134|77.97036493820048|134.4593188156105|195.0607394917832|255.34004975199787|296.3637735170541|335.57595839096166|,9.356815047062774|2.0547993346387727|0.0|17.83928628111808|10.9174981340508|11.050200889522651|4.006758920004264|,0|702|476|366|120|46|4|,0|0|0|0|0|0|0|,0|0|29|47|15|7|1|,0|702|447|319|105|39|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|674|595|174|67|3|,0|0|0|0|0|0|0|,832|5|674|595|174|67|3|,10|0|61|162|20|9|0|,822|5|613|433|154|58|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
105,0|1|2|3|4|5|6|,747|557|261|127|91|53|57|,49.78570818211593|134.4593188156105|181.34298546680148|218.2598823281492|247.32879632779213|270.2180918255229|300.55818640149647|,10.028647229325637|0.0|0.0|1.7053025658242404e-13|5.684341886080802e-14|1.1368683772161603e-13|14.66132530603003|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,746|1|557|388|144|54|3|,49.74101522885828|83.1266513123266|134.4593188156105|193.42660892399527|255.75332869848475|298.5355932376528|336.9648633506819|,9.960746957783702|0.0|0.0|17.322699703722357|11.038970296097897|12.142778432374916|5.56825712570553|,0|747|557|388|144|54|3|,0|0|0|0|0|0|0|,0|75|74|66|25|10|0|,0|672|483|322|119|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|617|636|170|79|6|,0|0|0|0|0|0|0|,806|6|617|636|170|79|6|,28|0|76|183|41|18|1|,782|3|541|453|129|61|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
106,0|1|2|3|4|5|6|,730|484|277|132|67|49|58|,49.37644066803413|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277922|270.21809182552283|301.0201609663799|,10.603381825745986|0.0|5.684341886080802e-14|0.0|0.0|5.684341886080802e-14|14.273353313060792|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,727|3|484|409|116|54|4|,49.26428096095651|76.55647634984119|134.4593188156105|193.2574851873343|256.99755046045414|298.6794490064489|332.61977242544765|,10.480131309077038|0.5874410065835916|0.0|17.259520669673638|11.306023348619798|11.703807442572483|5.68734691607255|,0|730|484|409|116|54|4|,0|0|0|0|0|0|0|,0|89|9|48|6|15|0|,0|641|475|361|110|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|588|669|165|72|5|,0|0|0|0|0|0|0|,642|9|588|669|165|72|5|,0|0|49|156|20|9|1|,643|8|539|513|145|63|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
107,0|1|2|3|4|5|6|,618|476|316|154|91|37|58|,50.10735649362689|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.2180918255229|300.68183241407615|,9.840446906137228|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|1.1368683772161603e-13|14.694354561437134|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,610|8|476|470|128|54|4|,49.736579837299615|78.3790765385811|134.4593188156105|193.43916018307291|253.9452333076049|298.16570127714283|334.6496027626767|,9.35128620351184|1.6984325684602908|0.0|17.327313457396453|10.376335714750775|11.706343490485484|6.450005636090893|,0|618|476|470|128|54|4|,0|0|0|0|0|0|0|,0|0|3|26|8|14|0|,0|618|473|444|120|40|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|597|703|210|65|9|,0|0|0|0|0|0|0|,670|6|597|703|210|65|9|,0|0|94|209|48|9|2|,674|2|503|494|162|56|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
108,0|1|2|3|4|5|6|,609|453|275|182|93|52|56|,50.197300816957664|134.45931881561046|181.34298546680148|218.25988232814927|247.3287963277921|270.21809182552283|301.44550038113044|,9.899815661148853|2.842170943040401e-14|0.0|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|16.25806993764502|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,608|1|453|457|145|51|5|,50.14309663793398|83.15344166336047|134.45931881561046|196.0451194465943|255.53737126490932|298.0620472299362|335.9567225233109|,9.817242287330314|0.0|2.842170943040401e-14|18.072200204013644|10.9776042401187|12.553641380557712|6.722256179000255|,0|609|453|457|145|51|5|,0|0|0|0|0|0|0|,0|45|13|83|19|18|0|,0|564|440|374|126|33|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|524|597|216|71|8|,0|0|0|0|0|0|0|,761|1|524|597|216|71|8|,31|0|32|159|52|21|3|,725|5|492|438|164|50|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
109,0|1|2|3|4|5|6|,704|438|273|123|102|50|52|,49.650895075689625|134.4593188156105|181.3429854668015|218.25988232814925|247.32879632779208|270.21809182552283|300.67825637498294|,10.302492593342269|0.0|2.842170943040401e-14|1.1368683772161603e-13|1.1368683772161603e-13|5.684341886080802e-14|15.494015883660607|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,700|4|438|396|152|47|5|,49.49286245456592|77.30660377233902|134.4593188156105|192.809597370705|254.8581698467825|297.305978686926|332.3776666427183|,10.116706045169272|0.9026635593900819|0.0|17.082989798356962|10.754096419527043|12.068941195297745|3.9650292823195743|,0|704|438|396|152|47|5|,0|0|0|0|0|0|0|,0|0|14|42|12|6|0|,0|704|424|354|140|41|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|680|627|188|70|10|,0|0|0|0|0|0|0|,906|6|680|627|188|70|10|,0|0|119|203|44|9|2|,909|3|561|424|144|61|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
110,0|1|2|3|4|5|6|,857|499|246|134|67|62|66|,49.603286889226766|134.4593188156105|181.34298546680157|218.25988232814936|247.3287963277922|270.21809182552283|301.4176381925736|,9.904965297962766|0.0|8.526512829121202e-14|0.0|0.0|5.684341886080802e-14|15.366721294252638|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,854|3|499|380|129|58|8|,49.504107829703266|77.83625916691553|134.4593188156105|194.36104909685574|258.3298530786394|297.07815308529234|332.878905220363|,9.779135955442001|1.8112356673772145|0.0|17.638495732035526|11.436047792925876|10.485887976972753|4.961915605166115|,0|857|499|380|129|58|8|,0|0|0|0|0|0|0|,0|80|32|39|18|4|1|,0|777|467|341|111|54|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|747|632|162|93|6|,0|0|0|0|0|0|0|,840|5|747|632|162|93|6|,0|0|129|191|17|16|1|,837|8|618|441|145|77|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
111,0|1|2|3|4|5|6|,771|559|264|131|87|44|79|,49.86281184409632|134.45931881561052|181.34298546680154|218.2598823281494|247.32879632779208|270.21809182552283|299.9841027816756|,10.460848741188396|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|14.93136354988422|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,765|6|559|395|131|74|5|,49.63994991091606|78.27770832457922|134.45931881561052|193.58631075499534|255.01680397588487|297.5081364878106|336.62840393087697|,10.192281898994194|1.7030973268215852|2.842170943040401e-14|17.38063758300189|10.81053269958862|11.801689924083405|5.259619347239668|,0|771|559|395|131|74|5|,0|0|0|0|0|0|0|,0|90|60|97|22|26|2|,0|681|499|298|109|48|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|636|644|156|66|6|,0|0|0|0|0|0|0|,763|1|636|644|156|66|6|,73|0|72|180|17|16|0|,685|6|564|464|139|50|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
